X;Y;MEAN_X;MEAN_Y;GKZ
15.8273864560129;48.4588144156318;584455.101628182805143;509590.585059630684555;"32106"
15.8808947541423;48.3011703496311;588983.668519945233129;492202.301805002789479;"32104"
15.9794885229476;48.4654881028972;595671.204783730441704;510703.672398842638358;"32110"
15.8807430240067;48.4803109677788;588320.331948172999546;512107.084826841892209;"32109"
15.9512077583722;48.4013124178194;593821.472641766653396;503502.152389788592700;"32115"
15.8889211806541;48.4162710376621;589158.370873890584335;505010.974321153305937;"32114"
16.0336482450229;48.2798196769347;600389.707397818216123;490212.314982094336301;"32112"
15.996103349896;48.3197473284504;597453.497616254026070;494552.441986085905228;"32119"
14.014963483528;48.1719127698253;450741.558200201485306;474963.044098022219259;"40301"
16.1586618685651;48.2978226661911;609587.558780105668120;492541.806498326419387;"32116"
15.9433461832636;48.2884898773132;593660.591071798466146;490946.948994288162794;"32120"
16.0238894074618;48.2454754357448;599798.045983133953996;486371.523720824683551;"32131"
16.0683601035717;48.333900701088;602752.498840583022684;496310.772737796592992;"32135"
16.1219210088226;48.2768107151603;606947.725140190450475;490109.092305659141857;"32134"
15.8089676079277;48.3161046464012;583598.607720534550026;493689.488412135571707;"32132"
15.8602439052277;48.2565571044871;587613.839720582240261;487195.360610478091985;"32139"
16.1489245741111;48.3315442357352;608730.071426873560995;496262.010697749559768;"32143"
16.2200147845122;48.3215021608834;614037.802346067619510;495339.523540267953649;"32142"
15.8855395303575;48.3427120108656;589176.502057526493445;496829.331902698788326;"32141"
16.1839369452995;48.3174921207997;611381.023604938876815;494795.388661907520145;"32140"
16.2890622127627;48.2965034601484;619259.190094722900540;492754.649773516284768;"32144"
15.306721447075;48.9250477448797;544654.882993481121957;560309.612618158455007;"32203"
15.3670949344777;48.7965093362864;549451.130825370782986;546134.756336948252283;"32202"
15.4100929640589;48.8025613901196;552590.863751602009870;546890.916783493012190;"32207"
15.2217347998761;48.8927233281074;538516.220603362191468;556561.529991808463819;"32206"
15.2337485996819;48.9302480869866;539294.984587503015064;560754.658672573394142;"32210"
15.3944973260523;48.8842790223211;551205.000765777775086;555944.287267875624821;"32209"
15.1982299478945;48.8497451037809;536907.725764899631031;551742.077271738089621;"32214"
13.0975655113239;48.0720053231961;382492.795948084269185;463663.874775563541334;"40403"
15.4797023839506;48.7797256509824;557772.185789738083258;544491.369858736637980;"32212"
13.3112581231844;48.1820094373908;398416.848690974642523;475865.220079629216343;"40402"
15.1800826705692;48.7602661324797;535812.417552406783216;541763.263772896141745;"32219"
13.2349222195268;48.2431054611623;392750.655491681885906;482661.616175845789257;"40401"
15.2823211930953;48.8614782671717;543044.445800185785629;553197.622059301356785;"32217"
13.0454097027523;48.0676627790537;378605.387065004906617;463194.391759051941335;"40407"
15.4898854079505;48.8701683375696;558241.500319547834806;554565.333393441163935;"32216"
12.9859862299448;48.0819818446543;374185.158005100558512;464804.343122769787442;"40406"
15.2806289810157;48.7686656292929;543178.570996756781824;542877.131500585237518;"32223"
13.0954843432798;48.2010025371824;382382.150723026541527;478003.978115274629090;"40405"
15.3605679485534;48.9541799204885;548515.042141516343690;563649.629261446883902;"32222"
13.0078331450525;48.2421514653773;375887.649835351563524;482602.158948768454138;"40404"
15.2322396037295;48.8070076308304;539518.837290234980173;547051.471465893089771;"32221"
12.8847317254448;48.0414655027751;366617.047462205635384;460339.524050739302766;"40411"
15.3226755824222;48.8193793956554;546124.000677526229993;548592.677306791767478;"32220"
12.9380008774367;48.1412105957852;370644.689463364658877;471405.438753598427866;"40410"
12.9242534643153;48.0888995103398;369591.057656114746351;465595.849515346577391;"40409"
12.9191658077874;48.0554616228875;369192.210452937404625;461880.959895433799829;"40408"
13.2606975335874;48.1605317395944;394655.708531166485045;473480.093446124694310;"40415"
12.8495829824624;48.1402268296603;364065.701628815731965;471333.527196243463550;"40414"
13.1327483695708;48.159190371373;385139.282085297745652;473348.049976870825049;"40413"
12.9990354291423;48.1414935948278;375185.827536496741232;471415.416541096405126;"40412"
13.1668129368998;48.0056823675553;387635.674612207105383;456277.962948869215325;"40419"
13.2523207245603;48.0206206659787;394015.928281603322830;457928.087982518540230;"40418"
13.0984798706438;48.0435622113111;382551.247587719291914;460501.953356975514907;"40417"
13.1476632869748;48.04866044322;386218.790675733587705;461058.616901001078077;"40416"
13.1792256494138;48.2928794931388;388626.051271720265504;488201.774306470237207;"40423"
13.135131447179;48.1878979637401;385324.777589240227826;476538.838537896343041;"40422"
13.1440000511412;48.1008872327051;385960.108430969354231;466864.815613877261057;"40421"
13.2251544805773;48.1295980630221;392007.332878519897349;470044.581508284667507;"40420"
13.0319229080931;48.1836288128994;377651.000726067461073;476089.198931074584834;"40427"
13.1956112054365;48.0595977664454;389794.718263054324780;462266.839464901306201;"40426"
12.988316989781;48.0433631034769;374339.552389093616512;460510.751916387816891;"40425"
13.1710112762534;48.2019182038885;387995.192168506036978;478091.116435046656989;"40424"
13.1392121587895;48.0789680028692;385597.434301476634573;464429.153685091761872;"40431"
13.0756362139937;48.0173523350701;380838.701118899392895;457593.972169396874961;"40430"
13.1155348410983;48.0139940335909;383813.208153535786550;457211.461487075837795;"40429"
12.8259891651129;48.0548075401859;362247.959793532791082;461849.674613232724369;"40428"
13.0251056459448;48.1195276169675;377115.686789741506800;468965.553759713191539;"40435"
13.2482691559932;48.2015876422924;393736.522783263120800;478045.026319537428208;"40434"
13.2991709005744;48.2297223485429;397520.768774016003590;481169.616192532877903;"40433"
13.0807981828765;48.1247488124691;381262.893031220417470;469530.845600792614277;"40432"
12.785327263241;48.102632007355;359255.384842852014117;467186.418569064233452;"40439"
13.1028133067096;48.2759794425892;382951.828568220778834;486337.248227689589839;"40438"
12.9162192910545;48.0232562745044;368953.283615398861002;458302.280334473238327;"40437"
13.2879538587502;48.1134774778954;396679.621355579118244;468247.798844516044483;"40436"
12.8292576572428;48.081631600448;362510.987480435171165;464829.782297014957294;"40443"
12.9654840551102;48.1824715648907;372711.325847618281841;475982.000495637534186;"40442"
16.4772150852972;48.3181409491021;633108.263309432310052;495705.293709184159525;"31235"
13.1680851005812;48.115134015985;387756.877045118133537;468444.352475240884814;"40441"
16.2958123808037;48.4584394580955;619073.984882541815750;510763.647722238849383;"31234"
13.2799891461694;48.2064979462388;396094.185754618491046;478588.700168445357122;"40440"
13.1763249309022;48.2445929095027;388399.826850657467730;482834.277269503683783;"40446"
12.9447732303712;48.2044332532576;371183.948432486969978;478430.893195692857262;"40445"
13.1978222915016;48.1912256809587;389985.520235207339283;476898.591582551074680;"40444"
16.5749170181961;47.4577367894433;644331.786857680068351;400447.718159616284538;"10803"
16.3750388970665;47.5025209484392;629082.855816456489265;404812.909106261562556;"10802"
16.6329600479329;47.5961267066296;648050.730185532942414;415999.060256082157139;"10801"
16.3782592000009;47.5947500244172;628923.981723690521903;415065.309382825973444;"10807"
16.3879799604484;47.5349619250827;629915.184255202184431;408453.938697588455398;"10806"
16.5693297129207;47.5783728721899;643353.241916351485997;413826.557221979252063;"10805"
16.5757120495479;47.5273880357534;644069.006395290954970;408184.772774460667279;"10804"
16.5207200766708;47.4227320684174;640409.371636754018255;396391.660136561375111;"10811"
16.6296408208232;47.4573212427354;648455.124749932438135;400574.914933025313076;"10810"
16.4134994133829;47.3941993428124;632453.944477875833400;392897.166095666470937;"10809"
16.4464751470351;47.6156210480258;633955.811526869074441;417586.170151665341109;"10808"
16.6394711118185;47.5248705226935;648876.385825976729393;408107.239546960336156;"10815"
16.4509556367152;47.5435233075279;634613.404903179500252;409592.767848855990451;"10814"
16.5437796797925;47.6071338877824;641301.440931739169173;416940.877617986232508;"10813"
16.377668263575;47.5589588804191;629035.260625548777170;411088.602785966941155;"10812"
16.543004051829;47.5620212261169;641450.067836485686712;411928.676765229029115;"10819"
16.419077262535;47.4538443568468;632611.624540695454925;399537.715223689563572;"10818"
16.3291819317737;47.4347473179073;625921.821593779255636;397151.906578752445057;"10817"
16.5157102402529;47.4968398908985;639694.855799430282786;404605.853411727643106;"10816"
9.72850099210688;47.2296651180854;127247.637718089521513;376350.992352450848557;"80403"
16.4176376833177;47.6022460261056;631849.244175331783481;416014.432869546522852;"10823"
9.7116595140955;47.2242589036444;125946.014007463454618;375810.111718540429138;"80402"
16.480943396629;47.5232065015638;636959.707531713531353;407427.396545969939325;"10822"
9.64880672032234;47.3538289747765;121875.596139622226474;390418.186519082228187;"80401"
16.4675830817489;47.4724998436755;636181.753125052433461;401755.640199235116597;"10821"
16.4880056897404;47.6196378969669;637056.324190253275447;418157.996440819755662;"10820"
9.63694747115083;47.2424414598755;120391.787744544053567;378095.098746995034162;"80407"
16.3489628226905;47.5255837089287;627021.063146272907034;407297.809135178045835;"10827"
9.69184438209109;47.3236360871979;124965.193247304312536;386912.916353087988682;"80406"
16.3647518449981;47.4646721528945;628472.599221090436913;400579.220541205606423;"10826"
9.6190723940256;47.1929747316271;118777.531170699221548;372668.210504341172054;"80405"
9.55663747893286;47.2790599647226;114518.276883329905104;382452.464358121855184;"80404"
16.4900487043082;47.5624020514718;637467.865659982897341;411807.954761185566895;"10825"
16.4774597664873;47.6084117637657;636314.904583344585262;416879.191589324851520;"10824"
9.75785745631514;47.2664599211894;129655.947936037831823;380333.304285036516376;"80411"
9.59491650405857;47.3262135330119;117662.328789468563627;387547.013580915285274;"80410"
9.64568184449567;47.3132129174115;121425.538765033968957;385920.367831275099888;"80409"
9.6516486958143;47.3384479088781;122008.975972399377497;388700.460380191041622;"80408"
16.4875468788217;47.437959490976;637840.606967194005847;397980.690792429202702;"10828"
9.69860798338287;47.2171187360034;124921.787942279013805;375063.583683150878642;"80415"
9.62894331205298;47.2702815709315;119934.226517333998345;381214.589329570939299;"80414"
9.57875894637947;47.3090859662434;116350.758906473260140;385704.557494451059029;"80413"
9.604694769478;47.3495188147702;118524.724463046077290;390098.685164622147568;"80412"
15.5026696367418;48.3427405498903;560813.856165674398653;495971.544416016899049;"31303"
9.7344385321461;47.2177629768041;127635.366048139461782;375008.768147641851101;"80419"
15.3565927636284;48.4511793169308;549678.149500428698957;507731.452528035908472;"31302"
9.69710219255153;47.2093520997852;124767.480413129043882;374206.686106162436772;"80418"
15.3887968382905;48.3105794577151;552471.952669047634117;492168.305357458069921;"31301"
9.67330385844536;47.2330623106262;123091.287809441098943;376923.555511356506031;"80417"
9.64908663503839;47.2982633629681;121603.794853769199108;384248.522757486498449;"80416"
9.64966690269683;47.3045775020766;121680.898039772568154;384947.409411071392242;"80423"
9.71063800477788;47.3057184333695;126291.010933720142930;384857.289770083443727;"80422"
9.68603250283666;47.2521386187514;124153.339083408369333;378996.031112913507968;"80421"
15.5218284766221;48.405914437448;562035.686780979973264;503031.785267562780064;"31304"
9.64695652981109;47.2924505747193;121412.264891774830176;383610.855675511818845;"80420"
15.4681031909132;48.5107484950757;557740.584405379137024;514572.129231523780618;"31311"
15.6970790951531;48.4148239095094;574972.549498505424708;504401.319689290947281;"31310"
15.6104330131917;48.3745770814158;568693.681953434832394;499737.576132558810059;"31309"
15.7428008323716;48.4376254713246;578276.313531921012327;507038.886610301735345;"31308"
9.71169605395429;47.2872602575192;126275.256330068456009;382804.339965944294818;"80424"
15.715965626954;48.4646471125262;576200.064220043132082;509980.536022211716045;"31315"
15.4983831389253;48.548352000845;559860.263789799297228;518813.124963156704325;"31319"
15.6000838543992;48.4757903292253;567599.665358952945098;510962.900762484641746;"31323"
15.6569290172945;48.4907910418011;571750.176071353373118;512753.874058943183627;"31322"
15.4637669855584;48.5895513620151;557180.501966212410480;523321.572215302614495;"31321"
15.5758667601644;48.3803015790296;566116.186070744879544;500299.368223720171954;"31327"
15.3388321962031;48.305816550955;548781.531427234876901;491542.305993369081989;"31326"
15.3697887069526;48.4990656421295;550514.436945040710270;513079.018404561560601;"31324"
15.3341654208477;48.3731378255928;548243.102973445318639;499015.146983729966450;"31330"
15.6236522842652;48.3535947094025;569741.040527712670155;497434.652325171045959;"31333"
15.4672236284634;48.3611357116727;558131.769945919048041;497943.169483508914709;"31338"
15.6596360002161;48.4224539557352;572177.288231011945754;505165.695981783443131;"31337"
15.3527294830522;48.5628996855883;549070.199412086280063;520140.947194804844912;"31336"
15.5375765570036;48.4527611036797;563053.397880467004143;508270.832849383179564;"31343"
15.5583271205748;48.5876102666111;564158.683438735664822;523301.039728989475407;"31340"
15.6072966847195;48.4507744770059;568213.910099573200569;508198.435852477850858;"31347"
15.7441201946229;48.5011478784846;578155.044936356018297;514100.828840425645467;"31346"
15.3798131927113;48.3553402457052;551675.101817561779171;497125.146809016412590;"31344"
15.4373932340826;48.3943981661495;555822.566392777604051;501579.542970759444870;"31351"
15.4206532232476;48.425721306848;554490.190808952669613;505027.267413680441678;"31350"
15.6882935179117;48.5438372244487;573888.497117514838465;518718.575229164212942;"31355"
15.5537149315995;48.4736134733649;564180.283754345262423;510622.145804135303479;"31356"
16.4269239878171;47.160175343657;634500.613407950149849;366948.450012612680439;"10903"
16.2611573471182;47.4176202697478;620867.319847171893343;395054.408461096987594;"10902"
16.2348795547792;47.3379223904824;619216.779422926483676;386128.555368391680531;"10901"
16.1439552791854;47.246145886054;612720.555535308551043;375682.945581446518190;"10907"
16.4002578738551;47.2139945257522;632244.973126109805889;372845.186502573546022;"10906"
16.3287039286316;47.2390180725562;626723.395186571753584;375413.102315211435780;"10905"
16.060697719932;47.3672582315621;605951.594988040975295;388910.898532781167887;"10904"
16.2440120844235;47.3716759587942;619765.906025724136271;389903.115748754527885;"10911"
16.0633671486266;47.3332611611237;606285.627088146284223;385141.821632059989497;"10910"
16.1568205700495;47.2180815642765;613806.784263026318513;372601.196856410417240;"10909"
16.3650105924186;47.1642594574049;629793.243338241241872;367217.239406403270550;"10908"
16.2171470772382;47.2245054246721;618345.274595352588221;373482.212494242354296;"10915"
16.2942093298999;47.2044804876769;624260.443871587980539;371477.437151952006388;"10914"
16.3836582610878;47.3086093668375;630576.578129058121704;383303.172606689098757;"10913"
16.0928274787959;47.2964626490093;608655.243117302423343;381133.116559859947301;"10912"
16.4410964116013;47.3107378167806;634905.606669444357976;383711.391758704616223;"10919"
16.1076160814475;47.3833406123573;609428.369958573603071;390822.448456872603856;"10918"
16.201829293459;47.2953927667019;616895.824075611075386;381312.398662756953854;"10917"
16.1919581952816;47.3621733601923;615877.239556556218304;388701.966315151483286;"10916"
16.2822120282377;47.3190120405757;622869.903257215046324;384162.816052677400876;"10923"
16.4093323124813;47.2644317041395;632709.974678883561864;378473.511512220487930;"10922"
16.2693552468896;47.2625717883183;622135.655024298815988;377857.742201928282157;"10921"
16.1468619369623;47.3343508790166;612585.859714066376910;385487.620006121636834;"10920"
16.1540500639463;47.3962693658596;612879.091294549056329;392384.467484801425599;"10927"
16.3409780619072;47.3086866410116;627352.398746563470922;383186.135295290267095;"10926"
16.2345182930416;47.2668263673722;619484.177610291750170;378231.385068245290313;"10925"
16.3296352953773;47.3771851585943;626202.392552988138050;390760.396945316228084;"10924"
16.3762333013605;47.1927379057749;630519.460134465130977;370413.101934492413420;"10931"
16.2804222202967;47.2384464700968;623073.937713467981666;375210.041343365795910;"10930"
16.0368738673326;47.3610505562605;604177.765493150451221;388158.597254759457428;"10929"
16.0946743916438;47.2526938148944;608967.459563344134949;376276.660532113572117;"10928"
16.4253967625136;47.2232365789933;634106.362343589542434;373946.892091124085709;"10932"
15.7938608406165;48.0397640060852;583450.477227159542963;462950.026565971842501;"31403"
15.5591271727105;48.0474563262625;565935.401037204894237;463277.778573282354046;"31402"
15.3533698597686;47.8660568646534;551128.315399204613641;442702.530947496299632;"31401"
15.5928763821201;48.0022505382787;568595.791236380347982;458327.396759110037237;"31407"
15.7122210713401;47.9685341001133;577609.549227834329940;454846.707089702191297;"31406"
15.8964884297195;48.0281080317314;591139.695449018385261;461902.061888453841675;"31405"
15.6134997629228;47.9185520991027;570406.282046572305262;449072.680809781013522;"31404"
15.520256325536;47.8173117627873;563758.291835121461190;437623.963187163812108;"31411"
15.7438869846207;48.0563940194218;579669.657234261860140;464681.102840269333683;"31410"
15.8103539806114;47.9887812681688;584859.787266862927936;457324.772049545135815;"31409"
15.277742315713;47.8254806973363;545586.280886491644196;438049.720106265915092;"31408"
15.5001140006358;47.9300337238581;561902.038164604920894;450106.328645704023074;"31414"
15.6091843549955;48.0455643635045;569671.025071701151319;463175.487872555735521;"31413"
15.6685867118428;48.0392503632762;574117.887359099928290;462605.145202377752867;"31412"
15.4440391200715;47.0722397614544;560300.697107741259970;354687.000039966194890;"60101"
15.1550506557705;48.1527109122805;535553.734539971104823;474191.559990022331476;"31503"
15.2125452304697;48.2567106394994;539550.089699995121919;485851.072073781164363;"31502"
15.4488589674702;48.2651112919538;557061.920317901647650;487234.880549968278501;"31507"
14.9711763254008;48.3388316043959;521444.297549958690070;494573.581730256904848;"31506"
14.9919882754451;48.1386405635747;523460.723849393136334;472356.624938395048957;"31505"
15.472237605098;48.1267369038457;559219.352776479907334;471905.702651161933318;"31504"
15.0665115533479;48.2124008176206;528821.728136879391968;480674.919433149101678;"31511"
15.1753621740624;48.1959631075745;536950.387000254937448;479033.876792852999642;"31509"
15.1881651885349;48.1833877312304;537934.993796412134543;477658.932266892923508;"31508"
15.3048640011389;48.0760894288995;546910.050388781935908;465948.486670545709785;"31515"
15.3994260813401;48.089251879936;553913.184508724603802;467593.865151387522928;"31514"
15.399692931428;48.1560585879673;553735.849790759617463;475018.155321280937642;"31513"
15.2648178432461;48.2344104511693;543490.968076906399801;483467.786823326721787;"31519"
15.147945357149;48.2005458629759;534901.371630396693945;479495.312860428588465;"31517"
15.2241309233572;48.2257344219622;540493.576444200240076;482429.380154193029739;"31516"
15.1594246039147;48.2339174437748;535667.192010876140557;483224.035828293708619;"31523"
15.1381548344755;48.2228204879808;534116.550534234731458;481953.908136536774691;"31522"
15.3439371073246;48.1128016665106;549714.388597805984318;470102.569008004618809;"31521"
15.4018216739463;48.206914417516;553743.854520921828225;480673.734229615482036;"31520"
15.0720387632542;48.1444233464999;529401.101515669142827;473129.281653249578085;"31527"
15.1225908466847;48.2830410069496;532806.792091405834071;488620.023916608421132;"31525"
15.336246641413;48.2145417266959;548850.994023715029471;481393.881201918411534;"31524"
15.1550892793021;48.1448272851986;535577.120183194172569;473315.497577856236603;"31531"
15.1021001337607;48.1984949281043;531500.402200637036003;479188.946905242337380;"31530"
14.9841962460055;48.2245304416724;522678.591667425760534;481890.071054205764085;"31528"
15.2700265568849;48.3397342778229;543586.304857252282090;495182.552142762986477;"31535"
15.1828121475427;48.3121390849816;537197.023781886557117;491958.391412561293691;"31534"
15.2232972374042;48.1944132191399;540516.224191347486340;478947.054258827411104;"31533"
15.2890953803733;48.1356805287637;545569.273143057362176;472540.992382757656742;"31539"
15.2402111603653;48.1291757262019;541950.673695264733396;471727.848849133413751;"31537"
15.3604521691735;48.1858554101719;550731.844313091132790;478252.603191388712730;"31543"
15.4118131113778;48.2766682412055;554278.908727577305399;488445.091762500407640;"31542"
15.0171381890951;48.2624502578197;525033.837713646353222;486156.945245111652184;"31541"
15.0100043702789;48.1643272836549;524739.396211196901277;475240.104726486082654;"31540"
15.2535287584152;48.2918893058305;542495.146468400955200;489834.915321412379853;"31546"
15.3183898804423;48.040077688651;548019.438961402862333;461972.350524322246201;"31551"
15.2499629357831;48.1872418104258;542517.198562828823924;478198.557009301730432;"31550"
15.0794069362124;48.1751854421445;529872.417706903303042;476560.321740410232451;"31549"
15.3228022364141;48.2536274225647;547741.370962459943257;485711.874731039977632;"31553"
15.0605789739186;48.308761218649;528143.332074818317778;491374.686662796884775;"31552"
16.4691161270548;48.591607702236;631282.696218934957869;526059.717412682133727;"31603"
16.8129002945349;48.6477128869317;656337.173121527070180;533369.749642206355929;"31601"
16.6376547555021;48.75461432594;642933.062080485513434;544682.550629350123927;"31606"
16.5987597293625;48.3579271798471;641927.261484418762848;500495.756786636309698;"31605"
16.8321040620619;48.6948352075757;657514.964649784378707;538667.414033649256453;"31604"
16.3748048561581;48.6616703857938;624027.511155803920701;533567.635755666880868;"31611"
16.4431403720043;48.6465348618288;629124.215165584464557;532085.082877819659188;"31609"
16.5922056278178;48.7190386591845;639760.165417325333692;540589.281668904935941;"31608"
16.5783993535552;48.3609103641042;640406.222442165599205;500763.992051041743252;"31615"
16.4640390983176;48.3676123331651;631910.748273416422307;501161.265912000089884;"31614"
16.3752261785208;48.604526300424;624306.961017780471593;527220.014946386334486;"31613"
16.5867050641589;48.4940593336453;640401.952734530554153;515579.724791357235517;"31612"
16.7360044801948;48.6546041450582;650643.779614661354572;533884.633134727017023;"31617"
16.2381354532829;48.6894464664245;613852.937735427287407;536269.175925248069689;"31616"
16.5303293065158;48.4527587428124;636428.267433396307752;510819.153063535166439;"31622"
16.6901749836614;48.6970468019;647067.216833549551666;538452.746394538669847;"31621"
16.8352719812046;48.6326667790036;658059.093899320112541;531772.467520989710465;"31620"
16.4619377790746;48.448937505409;631391.600154660060070;510189.023909410170745;"31627"
16.4732283643846;48.5338545862143;631844.926808655960485;519656.004462272045203;"31630"
16.3786249326439;48.72175709087;624047.136043417616747;540254.604830730590038;"31629"
16.4749714813221;48.4852702554401;632191.674178756424226;514263.984327990619931;"31628"
16.506361004478;48.7283519152089;633407.345709422137588;541362.883211079984903;"31634"
16.5640507779902;48.5808952765344;638328.381870323093608;525156.210221701068804;"31633"
16.4033192750955;48.5459541550141;626633.897027389262803;520794.180197343404870;"31636"
16.5449208619327;48.361332230853;637926.102279065293260;500707.920990386977792;"31642"
16.7268864171115;48.7127666214473;649690.605207811691798;540316.233275608392432;"31646"
16.8974890186944;48.6549201500666;662526.278191356919706;534452.422938004252501;"31645"
16.6192522455056;48.6699363671937;641978.963577066315338;535218.137028638157062;"31644"
16.4832536148249;48.417659713523;633107.658650517114438;506778.143987746443599;"31651"
16.3018402080501;48.636777938395;618762.801807067473419;530594.310456915060058;"31650"
16.5017284597731;48.6693524875051;633334.040248131379485;534794.224760800134391;"31649"
16.5096477356148;48.3848312619162;635208.379456711933017;503210.915749662730377;"31655"
16.6573882606796;48.5940615776469;645145.430688333930448;526908.857911253580824;"31654"
16.5164814770881;48.7713483897494;633955.570838604820892;546170.252966936328448;"31653"
16.3458846077891;48.6731194145877;621849.659012308227830;534756.804128455813043;"31652"
15.2577034353681;46.8198139983218;546850.632891711778939;326274.599088431918062;"60305"
16.5687063960963;48.7630215637305;637829.327352661173791;545403.503813534509391;"31658"
15.3212750048283;46.9393560336066;551359.674596074270085;339677.864290980505757;"60318"
15.2963822699255;46.7286198230571;550056.239425427047536;316216.337348716042470;"60323"
15.3509095685637;46.90623059439;553710.173120017629117;336055.657027577748522;"60326"
15.3903875753714;46.8663567421124;556833.241779674310237;331704.422316083626356;"60324"
15.2556833026091;46.7628567022816;546852.926944708684459;319942.574827688164078;"60329"
15.3842652821096;46.8300255393664;556473.153351167682558;327655.720178960822523;"60341"
15.3031735834374;46.7503580105982;550513.923996643861756;318644.632862850790843;"60347"
15.3152843602841;46.8192367920806;551243.813272474100813;326320.724558972753584;"60346"
15.2085289884588;46.6818304886166;543469.668357743765227;310852.161475469649304;"60345"
15.1798200730785;46.8487570798902;540834.226645537302829;329346.427473376155831;"60344"
15.2069540555857;46.7284109948594;543224.605297649046406;316024.669616566447075;"60351"
15.2820430849707;46.885752908516;548523.456322153098881;333646.844654415384866;"60350"
15.175120529021;46.7805871351785;540655.281978282961063;321763.761134426109493;"60349"
16.1584243897518;48.136978170143;610219.261206268682145;474672.488442167756148;"31703"
15.2395106609294;46.939471578819;545137.370833653607406;339534.981303086911794;"60348"
16.3482389513732;48.0830761972688;624565.118994398973882;469215.275149190623779;"31702"
16.3880581093272;48.0784495314292;627548.965368356090039;468817.071840913442429;"31701"
16.2348237168525;48.0952124374479;616073.239700566395186;470242.183779982151464;"31707"
16.2205758990516;48.0577047624408;615167.718355975928716;466036.215490151837002;"31706"
16.2807809562592;48.1077087624624;619440.494082246557809;471758.945193442748860;"31704"
16.3690523423695;48.1136073252925;625981.783285095123574;472666.855529890803155;"31711"
16.3141758626217;48.051111774249;622165.978164951200597;465566.947296622209251;"31710"
16.2841243934668;48.0447084340143;619954.862780202878639;464770.281978818762582;"31709"
16.3535753111583;48.0605128176419;625059.670822768588550;466724.434525470656808;"31715"
16.1773481811237;48.1550718152215;611552.866706443950534;476733.794013859936967;"31714"
16.1878953465619;48.1088240391192;612525.492385368561372;471624.967226569540799;"31713"
16.2244848574681;48.0833461320926;615352.889418369159102;468895.362856142572127;"31712"
16.2531471643628;48.1169953948057;617345.897762577398680;472712.955809258564841;"31719"
16.3855080932593;48.0323966536164;627560.006127661443315;463694.340345697244629;"31718"
16.2760909298474;48.0798015889668;619208.922049069078639;468645.756559770670719;"31717"
16.2783563179339;48.0936885914154;619319.109911448904313;470194.725437838118523;"31716"
16.3380433789741;48.1230638449352;623634.590144364628941;473627.660324715194292;"31723"
16.1174201827869;48.0940291807758;607341.084050390636548;469791.265834668942261;"31726"
16.3175489787134;48.085059093337;622272.437031323323026;469347.393353022693191;"31725"
16.7850052246248;48.0985473514092;656992.961095377453603;472285.507809690374415;"30722"
16.8540208127094;48.0617681234469;662311.893107285024598;468431.604550899588503;"30721"
16.6662113495614;48.0386696706661;648440.873623209423386;465249.878245986939874;"30726"
16.6612582468878;47.9796328608946;648352.706971779698506;458677.674647929263301;"30724"
16.486153970936;48.0201175718547;635113.205817900132388;462629.800813317415304;"30731"
16.615057191918;48.115376723216;644271.172414835076779;473606.945763407507911;"30730"
16.527116518754;48.0491035800375;638033.144932653289288;465973.742034329101443;"30729"
17.0281339249619;48.1434723757196;674840.579878360149451;478105.412919495836832;"30728"
16.3975686692684;48.1130132940686;628105.530289478600025;472684.098450016230345;"30735"
16.4332484994291;48.1117049875361;630765.305453786160797;472644.009835220756941;"30734"
16.5957411632727;48.0974984651298;642917.938649337505922;471560.841281539469492;"30733"
16.4457110402629;48.0658885616298;631896.082733282702975;467592.138675304886419;"30732"
16.575305643812;48.0731624982059;641510.300221750978380;468794.371789959084708;"30739"
16.5196950924688;48.0879420013376;637303.634372294880450;470264.716993314155843;"30738"
16.4633611749721;48.009508507921;633462.278760212706402;461382.833669447398279;"30737"
16.4175488663891;48.0993142214555;629652.100715524866246;471221.262832210282795;"30736"
16.467935143472;48.1125920734956;633341.453891624463722;472846.010985018860083;"30741"
16.4841712797044;48.1323372288506;634460.221492090495303;475087.952050562831573;"30740"
16.4757351670956;47.8431973866502;635131.243744852021337;442948.825441691151354;"10303"
16.6512737994236;47.8938466675693;648014.930474381428212;449118.933516362681985;"10302"
16.7104071242809;47.9563942633485;652129.537967999931425;456255.072077245276887;"10301"
16.6637433013079;47.7644283932973;649562.090625545941293;434786.877319685532711;"10307"
16.4995718741308;47.9266392227254;636535.925967625109479;452288.320134574896656;"10306"
16.5521276821475;47.7566109189078;641240.950439259409904;433566.612570972472895;"10305"
16.4461003096957;47.880119579176;632751.315800753072836;446960.392122781428043;"10304"
16.610479299929;47.8427869844561;645207.161027306574397;443319.263318441342562;"10311"
16.664113230399;47.8405924480667;649227.314621172961779;443246.012894735264126;"10310"
16.3756678385804;47.8645304903212;627556.629032974131405;445020.593198337999638;"10309"
16.4662849636606;47.8477736340977;634404.197686947300099;443428.551871533738449;"10308"
16.5606637731305;47.7750264593721;641795.275606119306758;435638.244433742074762;"10315"
16.6265479572544;47.856205057107;646345.338696948834695;444860.154918089450803;"10314"
16.6205202730846;47.801915741087;646149.805457768961787;438812.117301953781862;"10313"
16.6754234538581;47.9266032900286;649662.160635892651044;452833.893358833447564;"10312"
16.4808551186766;47.7976140563794;635719.042529215570539;437901.804828551190440;"10319"
16.4405251579642;47.9144269055665;632182.455000537680462;450754.078373253752943;"10318"
16.5734916852759;47.8090280643404;642598.164604692836292;439454.220432999311015;"10317"
